variant	stage	status	drop_reason	direction	fake_rdm_weight	representability	shape	dominant_owner	dominant_label	dominant_channel	dominant_l	dominant_shell	z_center	rms_x	rms_y	rms_z	owner1_fraction	owner2_fraction	midpoint_tail	other_center_tail	width	s_fraction	px_fraction	py_fraction	pz_fraction	d_fraction	top_labels
s0.97_shape_conservative_occ_0.03	fake_drop	dropped	fake_below_occ_cut	8	0.018508567172107564	0.997538336864779	bond_axis_midbond	2	b_s5	s	0	5	5.881710932250352e-8	1.6837508270522752	1.683750827053391	2.527441145543439	0.49999996691398024	0.5000000330860198	0.40868494209474665	0.19564076046316764	2.5020526170404422	0.42247907013617636	1.36249365814365e-19	9.99237501370292e-20	0.15313057094216026	0.4243903589216632	b_s5:9.076226766357e-02,a_s5:9.076220512631e-02,b_dzz2:7.861152399729e-02,a_dzz2:7.861152163584e-02,a_pz3:5.677022938595e-02,b_pz3:5.677021271051e-02,b_dyy2:5.084772863649e-02,b_dxx2:5.084772863647e-02
s0.97_shape_conservative_occ_0.03	fake_drop	dropped	fake_below_occ_cut	9	0.02140024502190917	0.9966243669673669	bond_axis_midbond	1	a_dyy6	dyy	2	6	4.066474676896205e-16	4.294360880301296	4.294360880299492	4.353835530572278	0.5000000000000001	0.4999999999999998	0.61138366752385	0.3764135744616986	3.62686291555555	3.9641161298077776e-20	4.118756732629429e-21	6.260239571101998e-21	6.606675615522205e-22	0.9999999999999999	a_dyy6:1.206401209936e-01,b_dxx6:1.206401209931e-01,b_dyy6:1.206401209924e-01,a_dxx6:1.206401209919e-01,a_dyy5:5.032674532172e-02,b_dxx5:5.032674532153e-02,b_dyy5:5.032674531666e-02,a_dxx5:5.032674531647e-02
s0.97_shape_conservative_occ_0.03	fake_drop	dropped	fake_below_occ_cut	10	0.028188770639318367	0.9927992975029072	bond_axis_midbond	2	b_s6	s	0	6	-6.145730899221057e-8	1.5235633080835913	1.5235633080851152	1.8112470509449945	0.49999998397220713	0.500000016027793	0.37296587960633093	0.17347434236831985	2.197193023146466	0.8802578618432702	1.712451841183681e-19	2.98598350630828e-20	0.01085239748951083	0.1088897406672191	b_s6:1.237555622655e-01,a_s6:1.237555481134e-01,b_s3:1.025436851253e-01,a_s3:1.025436741931e-01,a_s5:1.021685663109e-01,b_s5:1.021685610498e-01,b_s4:6.774812160446e-02,a_s4:6.774811539469e-02
s0.95	representability_drop	dropped	s_below_cut	5	0.014946800013859018	0.925153078693937	bond_axis_midbond	2	b_s6	s	0	6	1.6287466568700754e-6	1.5426661598166882	1.5426661598444102	2.367702266780317	0.499999490875924	0.5000005091240763	0.37900797330813113	0.1881365925684951	2.4613244844353397	0.934462108949751	8.245302315230786e-22	2.998648924106368e-22	0.010395420949096361	0.055142470101152655	b_s6:1.738913188471e-01,a_s6:1.738910063921e-01,b_s7:1.183924432092e-01,a_s7:1.183922090904e-01,b_s3:1.005624676821e-01,a_s3:1.005622435817e-01,b_s4:3.912556005668e-02,a_s4:3.912544102076e-02
s0.95	representability_drop	dropped	s_below_cut	6	0.022815601434060088	0.9338154693889682	bond_axis_midbond	1	a_s6	s	0	6	-1.7007783048511243e-6	1.5014135698920532	1.50141356986613	2.262308740604725	0.500000580343321	0.4999994196566792	0.371943223818868	0.18819750005857744	2.4699451648891446	0.9265990764889245	2.2363996946442242e-21	1.9830723322942884e-22	7.662883546346664e-6	0.07339326062752942	a_s6:1.364696863418e-01,b_s6:1.364693216648e-01,a_s3:1.112958424254e-01,b_s3:1.112955876978e-01,a_s7:1.082429558349e-01,b_s7:1.082426796899e-01,a_s4:6.153596400545e-02,b_s4:6.153584779784e-02
s0.95_shape_none_occ_0.01	fake_drop	dropped	fake_below_occ_cut	16	0.003717909077824988	0.9970260738649642	bond_axis_midbond	1	a_s4	s	0	4	-6.065741260640433e-8	4.005907530788602	4.0059075307883205	6.302333725390418	0.5000000526453451	0.49999994735465497	0.46073294873309706	0.2519574143754278	2.8174900996370944	0.8991222688418237	1.0508997490828297e-21	3.8994689206464614e-22	0.007702571066434875	0.09317516009174143	a_s4:2.108550831564e-01,b_s4:2.108550582651e-01,a_s6:1.127101660484e-01,b_s6:1.127101358724e-01,a_s3:5.839244654117e-02,b_s3:5.839242472640e-02,a_s9:3.127116837934e-02,b_s9:3.127116411232e-02
s0.95_shape_none_occ_0.01	fake_drop	dropped	fake_below_occ_cut	17	0.005155075116307963	0.9970833800644313	bond_axis_midbond	2	b_s3	s	0	3	1.3232311424159533e-8	4.791280325968535	4.7912803259685175	3.915833722198413	0.4999999581305737	0.5000000418694266	0.3021935878820462	0.1396376217820907	2.070255605601858	0.7949621640288389	9.831006619286134e-22	1.6326366322503441e-22	0.00377193648048909	0.20126589949067206	b_s3:1.586753254005e-01,a_s3:1.586752555481e-01,a_s8:9.435656442647e-02,b_s8:9.435654485943e-02,b_s5:5.197934094729e-02,a_s5:5.197933996067e-02,b_s2:3.423823974432e-02,a_s2:3.423823308997e-02
s0.95_shape_none_occ_0.01	fake_drop	dropped	fake_below_occ_cut	18	0.005980370703268822	0.9962204821124766	bond_axis_midbond	2	b_s3	s	0	3	2.643431786939016e-9	1.744402072762273	1.744402072761345	3.0954610308113057	0.49999995141158327	0.5000000485884166	0.32762600870490094	0.1624066040928448	2.29192293469339	0.8223870116023133	6.600651482993828e-22	2.375920762902693e-22	0.040788106079445004	0.13682488231824166	b_s3:1.595625171230e-01,a_s3:1.595624827925e-01,a_s4:1.132582095465e-01,b_s4:1.132581973297e-01,b_s6:7.416665673809e-02,a_s6:7.416660528886e-02,b_dzz1:2.236129313924e-02,a_dzz1:2.236129185324e-02
s0.95_shape_none_occ_0.01	fake_drop	dropped	fake_below_occ_cut	19	0.008847773354589831	0.9954704421122968	transverse_bond	1	a_py4	py	1	4	1.191083988952515e-13	2.5857640438150193	3.4642317813506525	4.136793927842699	0.5000000000010685	0.49999999999893147	0.40643853521926787	0.1621581348046606	2.028392578217192	2.4474352276723378e-18	0.1624715507241115	0.591129758624949	7.942599451361114e-21	0.24639869065093936	a_py4:8.546605400705e-02,b_py4:8.546605400658e-02,a_py6:7.536700742736e-02,b_py6:7.536700742680e-02,a_py3:5.705324360541e-02,b_py3:5.705324360289e-02,a_py5:3.797703442033e-02,b_py5:3.797703442008e-02
s0.95_shape_none_occ_0.01	fake_drop	dropped	fake_below_occ_cut	20	0.008847773354590336	0.9954704421123012	transverse_bond	2	b_px4	px	1	4	3.693601822373542e-14	3.464231781350803	2.585764043815086	4.136793927842858	0.500000000000298	0.4999999999997022	0.406438535219346	0.16215813480476474	2.0283925782181194	5.562382390600626e-19	0.5911297586247239	0.16247155072416355	5.681272784961881e-22	0.24639869065111267	b_px4:8.546605400679e-02,a_px4:8.546605400678e-02,b_px6:7.536700742703e-02,a_px6:7.536700742703e-02,b_px3:5.705324360366e-02,a_px3:5.705324360365e-02,b_px5:3.797703442019e-02,a_px5:3.797703442019e-02
s0.95_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	16	0.003717909077824988	0.9970260738649642	bond_axis_midbond	1	a_s4	s	0	4	-6.065741260640433e-8	4.005907530788602	4.0059075307883205	6.302333725390418	0.5000000526453451	0.49999994735465497	0.46073294873309706	0.2519574143754278	2.8174900996370944	0.8991222688418237	1.0508997490828297e-21	3.8994689206464614e-22	0.007702571066434875	0.09317516009174143	a_s4:2.108550831564e-01,b_s4:2.108550582651e-01,a_s6:1.127101660484e-01,b_s6:1.127101358724e-01,a_s3:5.839244654117e-02,b_s3:5.839242472640e-02,a_s9:3.127116837934e-02,b_s9:3.127116411232e-02
s0.95_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	17	0.005155075116307963	0.9970833800644313	bond_axis_midbond	2	b_s3	s	0	3	1.3232311424159533e-8	4.791280325968535	4.7912803259685175	3.915833722198413	0.4999999581305737	0.5000000418694266	0.3021935878820462	0.1396376217820907	2.070255605601858	0.7949621640288389	9.831006619286134e-22	1.6326366322503441e-22	0.00377193648048909	0.20126589949067206	b_s3:1.586753254005e-01,a_s3:1.586752555481e-01,a_s8:9.435656442647e-02,b_s8:9.435654485943e-02,b_s5:5.197934094729e-02,a_s5:5.197933996067e-02,b_s2:3.423823974432e-02,a_s2:3.423823308997e-02
s0.95_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	18	0.005980370703268822	0.9962204821124766	bond_axis_midbond	2	b_s3	s	0	3	2.643431786939016e-9	1.744402072762273	1.744402072761345	3.0954610308113057	0.49999995141158327	0.5000000485884166	0.32762600870490094	0.1624066040928448	2.29192293469339	0.8223870116023133	6.600651482993828e-22	2.375920762902693e-22	0.040788106079445004	0.13682488231824166	b_s3:1.595625171230e-01,a_s3:1.595624827925e-01,a_s4:1.132582095465e-01,b_s4:1.132581973297e-01,b_s6:7.416665673809e-02,a_s6:7.416660528886e-02,b_dzz1:2.236129313924e-02,a_dzz1:2.236129185324e-02
s0.95_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	19	0.008847773354589831	0.9954704421122968	transverse_bond	1	a_py4	py	1	4	1.191083988952515e-13	2.5857640438150193	3.4642317813506525	4.136793927842699	0.5000000000010685	0.49999999999893147	0.40643853521926787	0.1621581348046606	2.028392578217192	2.4474352276723378e-18	0.1624715507241115	0.591129758624949	7.942599451361114e-21	0.24639869065093936	a_py4:8.546605400705e-02,b_py4:8.546605400658e-02,a_py6:7.536700742736e-02,b_py6:7.536700742680e-02,a_py3:5.705324360541e-02,b_py3:5.705324360289e-02,a_py5:3.797703442033e-02,b_py5:3.797703442008e-02
s0.95_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	20	0.008847773354590336	0.9954704421123012	transverse_bond	2	b_px4	px	1	4	3.693601822373542e-14	3.464231781350803	2.585764043815086	4.136793927842858	0.500000000000298	0.4999999999997022	0.406438535219346	0.16215813480476474	2.0283925782181194	5.562382390600626e-19	0.5911297586247239	0.16247155072416355	5.681272784961881e-22	0.24639869065111267	b_px4:8.546605400679e-02,a_px4:8.546605400678e-02,b_px6:7.536700742703e-02,a_px6:7.536700742703e-02,b_px3:5.705324360366e-02,a_px3:5.705324360365e-02,b_px5:3.797703442019e-02,a_px5:3.797703442019e-02
s0.95_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	21	0.015732768473753492	0.9988678686310305	bond_axis_midbond	1	a_s3	s	0	3	-4.3287984955101253e-10	2.7769837740441847	2.776983774044189	4.035352696989536	0.5000000330869416	0.4999999669130583	0.2660635668378814	0.11277508231736273	1.9383362933264685	0.7374059661951984	1.4782564239157885e-21	1.2300727047340197e-22	0.07754931914423649	0.18504471466056516	a_s3:1.883149832864e-01,b_s3:1.883149593533e-01,a_s6:1.083476568703e-01,b_s6:1.083476308149e-01,a_s4:3.509163831665e-02,b_s4:3.509163534170e-02,a_dxx1:2.522601765235e-02,a_dyy1:2.522601765235e-02
s0.95_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	22	0.018200676640090514	0.9987839720524061	bond_axis_midbond	1	a_s3	s	0	3	-2.0779903194045197e-9	3.059814859259887	3.0598148592585135	4.352211836002248	0.5000000262518932	0.4999999737481069	0.349735319066626	0.1801268495689988	2.4501877162931844	0.899027402622342	1.0604636817657282e-21	4.1474749689899087e-22	0.0037975670932379013	0.09717503028441994	a_s3:1.500730860321e-01,b_s3:1.500730682305e-01,a_s4:1.150924633025e-01,b_s4:1.150924555655e-01,a_s6:1.138251900839e-01,b_s6:1.138251754781e-01,a_s7:3.032650269088e-02,b_s7:3.032650033726e-02
s0.95_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	23	0.02140024502190904	0.9966243669673651	bond_axis_midbond	1	a_dyy6	dyy	2	6	-2.4734080235126326e-14	4.294360880299904	4.29436088030089	4.353835530572278	0.5000000000000031	0.499999999999997	0.6113836675238502	0.37641357446169904	3.626862915555552	3.0138218027596076e-20	1.0592009611476824e-23	2.1858534531716665e-23	2.1695474174782896e-21	1.0	a_dyy6:1.206401209937e-01,b_dyy6:1.206401209928e-01,b_dxx6:1.206401209927e-01,a_dxx6:1.206401209918e-01,a_dyy5:5.032674532154e-02,b_dxx5:5.032674532136e-02,b_dyy5:5.032674531683e-02,a_dxx5:5.032674531666e-02
s0.95_shape_conservative	shape_drop	dropped	shape_filter	1	0.33237731710001067	0.9995276992085957	bond_axis_midbond	2	b_s4	s	0	4	-9.165518020424292	4.79615519777289	4.79615519777284	3.844062544912638	0.4709405425195358	0.5290594574804643	0.513851219365931	0.2964177404994254	3.101551881830598	0.6981278349156378	2.135510448065493e-22	1.3181595115669276e-23	0.10372149256031434	0.198150672524048	b_s4:2.879045431427e-01,a_s5:1.406275072796e-01,b_s6:7.155102192832e-02,a_pz8:6.193279311623e-02,b_s5:5.474292580006e-02,a_s3:4.338649610702e-02,a_dzz6:3.478275182023e-02,b_s3:3.331648854324e-02
s0.95_shape_conservative	shape_drop	dropped	shape_filter	2	0.796698867863228	0.999512247086842	bond_axis_midbond	1	a_pz7	pz	1	7	-8.00890487130441	3.0736226655822234	3.0736226655818975	2.287906148009045	0.6522250993833014	0.3477749006166986	0.5543594990904106	0.2979309422780419	2.920518541000825	0.3718601808802808	2.704471318060702e-22	5.6058935812070526e-24	0.562823726442615	0.06531609267710432	a_pz7:3.160971048430e-01,a_pz3:2.018157770344e-01,b_s4:1.621707991410e-01,b_s5:8.373771666843e-02,a_s5:3.530089988168e-02,b_pz7:3.245201834536e-02,a_s4:3.086677424158e-02,a_dzz6:1.905347830135e-02
s0.95_shape_conservative	shape_drop	dropped	shape_filter	3	1.2263111630519588	0.9978842180765729	outer_tail	1	a_s4	s	0	4	-5.778612380230272	3.9410555620838412	3.941055562085201	2.6696755796828073	0.901665467187164	0.09833453281283588	0.415463144085484	0.21541331766223026	2.470757759901072	0.8549871674778459	2.820303971824654e-23	4.606389462054526e-24	0.03676922210739383	0.1082436104147602	a_s4:4.009351952747e-01,a_s6:1.637787057837e-01,a_s3:1.546289651811e-01,b_s4:3.072389425639e-02,b_s6:3.021641122962e-02,a_s5:2.152636562154e-02,a_s7:2.056581134400e-02,a_dxx1:1.928366391359e-02
s0.95_shape_conservative	shape_drop	dropped	shape_filter	4	0.5427684313762831	0.9928165319382838	outer_tail	1	a_s4	s	0	4	-5.020783184532779	5.342349552026774	5.3423495520280255	3.590550745757801	0.9386427382986374	0.06135726170136213	0.39850639616581796	0.19835256231142895	2.3209952390485356	0.8532641920406027	1.563656505846548e-23	2.730435003970227e-25	0.03502392884812524	0.11171187911127207	a_s4:3.634027891596e-01,a_s6:2.011888990959e-01,a_s3:1.802839743918e-01,a_s5:3.563310698859e-02,a_s7:3.151092404477e-02,b_s5:2.260885519517e-02,a_dzz1:2.255077655812e-02,a_dxx1:2.195799941276e-02
s0.95_shape_conservative	shape_drop	dropped	shape_filter	5	1.1424788982312637	0.9979783982607082	outer_tail	1	a_s4	s	0	4	-4.41792284524522	3.405209474595887	3.4052094745959036	2.0280248480997116	0.8758722859406529	0.12412771405934737	0.42896617404368503	0.21890847012102388	2.4189917727352808	0.7580511995676609	3.3456499341271916e-23	2.165081322330669e-24	0.19690587499585777	0.04504292543648155	a_s4:2.962210803905e-01,a_s3:1.611197500693e-01,a_s6:1.501208235435e-01,a_pz7:1.102436090334e-01,b_s4:6.633457867572e-02,a_pz3:5.968513416277e-02,a_s7:2.360721606874e-02,a_s5:2.267872297206e-02
s0.95_shape_conservative	shape_drop	dropped	shape_filter	6	0.39991692598605905	0.9986183994917138	bond_axis_midbond	1	a_s9	s	0	9	-2.820243317143041	6.555854871252318	6.555854871253374	4.509639188187603	0.6121852483116041	0.3878147516883957	0.6582497657691654	0.45260577486234427	4.422991642775202	0.6934104429900239	1.8856936942176272e-22	1.9130212247546024e-23	0.176183443641363	0.13040611336861307	a_s9:2.128728889763e-01,a_s5:1.262547716829e-01,b_s4:1.028482624095e-01,b_s5:8.750917671177e-02,b_s9:7.158116226869e-02,a_pz8:6.055585628646e-02,b_pz8:3.941181739461e-02,a_s3:3.195324259057e-02
s0.95_shape_conservative	shape_drop	dropped	shape_filter	7	0.7236656534015349	0.9984547703871982	bond_axis_midbond	1	a_pz3	pz	1	3	-2.38949677005608	2.1777226668128633	2.1777226668118903	1.4444993454357986	0.5275208809854157	0.4724791190145844	0.47006907549618565	0.24363310580501588	2.653851197487714	0.5709491606344176	7.180990375992726e-22	9.223142705301787e-23	0.3749901465306956	0.05406069283488686	a_pz3:1.879604021102e-01,b_s4:1.494867086468e-01,a_pz7:1.369211802151e-01,a_s4:1.084504245246e-01,b_s3:1.004695857060e-01,b_s6:7.437022589311e-02,b_s5:5.018811869759e-02,a_s6:2.121848875891e-02
s0.95_shape_conservative	shape_drop	dropped	shape_filter	8	0.7236656489214467	0.9984547704134478	bond_axis_midbond	2	b_pz3	pz	1	3	2.3894967675493515	2.1777225995498495	2.1777225995482636	1.4444993202030325	0.4724791425183873	0.5275208574816126	0.4700690806350355	0.24363310704398905	2.653851192974504	0.570949110294148	1.1101566586550678e-21	7.345864861365761e-23	0.37499019864347	0.05406069106238223	b_pz3:1.879604294232e-01,a_s4:1.494867099341e-01,b_pz7:1.369212042404e-01,b_s4:1.084503960458e-01,a_s3:1.004695926763e-01,a_s6:7.437023153643e-02,a_s5:5.018812368470e-02,b_s6:2.121846755548e-02
s0.95_shape_conservative	shape_drop	dropped	shape_filter	9	0.39991692606736257	0.9986183995076511	bond_axis_midbond	2	b_s9	s	0	9	2.8202433163064398	6.555854867628185	6.555854867632746	4.509639185476527	0.3878147617693712	0.6121852382306292	0.658249775760348	0.45260578435827076	4.4229916975665455	0.6934104369122266	7.402006589371406e-23	2.0413125569372873e-23	0.1761834497313376	0.13040611335643587	b_s9:2.128728922280e-01,b_s5:1.262547682227e-01,a_s4:1.028482623072e-01,a_s5:8.750918121997e-02,a_s9:7.158116779345e-02,b_pz8:6.055585829525e-02,a_pz8:3.941181874385e-02,b_s3:3.195323734129e-02
s0.95_shape_conservative	shape_drop	dropped	shape_filter	10	1.1424788979592735	0.9979783982644906	outer_tail	2	b_s4	s	0	4	4.417922846743216	3.405209469890504	3.4052094698917643	2.0280248439950945	0.12412771388149192	0.8758722861185078	0.4289661745543901	0.2189084705198445	2.418991774536337	0.7580511986028742	1.7100014107895604e-22	7.042699537133182e-24	0.19690587552105004	0.04504292587607571	b_s4:2.962210831040e-01,b_s3:1.611197494813e-01,b_s6:1.501208211164e-01,b_pz7:1.102436093794e-01,a_s4:6.633457786791e-02,b_pz3:5.968513425680e-02,b_s7:2.360721521917e-02,b_s5:2.267872387215e-02
s0.95_shape_conservative	shape_drop	dropped	shape_filter	11	0.542768431908243	0.9928165318866344	outer_tail	2	b_s4	s	0	4	5.020783185043879	5.34234955134217	5.3423495513426005	3.5905507402637955	0.061357261406902106	0.9386427385930979	0.39850639533060656	0.1983525616017764	2.320995234833209	0.8532641931886521	4.817082402651213e-23	1.1118570776233615e-23	0.03502392869466364	0.11171187811668432	b_s4:3.634027853152e-01,b_s6:2.011889022648e-01,b_s3:1.802839755297e-01,b_s5:3.563310677514e-02,b_s7:3.151092498787e-02,a_s5:2.260885508024e-02,b_dzz1:2.255077652639e-02,b_dyy1:2.195799939176e-02
s0.95_shape_conservative	shape_drop	dropped	shape_filter	12	1.226311161975745	0.9978842180744111	outer_tail	2	b_s4	s	0	4	5.778612379882686	3.9410555666382296	3.9410555666384397	2.669675581536772	0.09833453628635437	0.9016654637136454	0.41546314498954773	0.21541331837689967	2.4707577641818905	0.8549871667661901	4.8016552737225054e-23	2.0602574527633667e-24	0.03676922199877299	0.10824361123503677	b_s4:4.009351980414e-01,b_s6:1.637787017344e-01,b_s3:1.546289632192e-01,a_s4:3.072389472556e-02,a_s6:3.021641294678e-02,b_s5:2.152636643635e-02,b_s7:2.056580956329e-02,b_dyy1:1.928366383854e-02
s0.95_shape_conservative	shape_drop	dropped	shape_filter	13	0.7966988681498114	0.9995122470869598	bond_axis_midbond	2	b_pz7	pz	1	7	8.008904870518199	3.073622665701259	3.0736226657016594	2.2879061468620208	0.34777489597752265	0.6522251040224774	0.5543594995515382	0.2979309424965178	2.9205185412817687	0.37186017916323155	9.999118392136109e-23	3.542015334746419e-23	0.5628237282759448	0.06531609256082359	b_pz7:3.160971058769e-01,b_pz3:2.018157775355e-01,a_s4:1.621707948909e-01,a_s5:8.373771963360e-02,b_s5:3.530089801793e-02,a_pz7:3.245201857539e-02,b_s4:3.086677711667e-02,b_dzz6:1.905347839675e-02
s0.95_shape_conservative	shape_drop	dropped	shape_filter	14	0.332377317126044	0.999527699208031	bond_axis_midbond	1	a_s4	s	0	4	9.16551802065543	4.796155197053423	4.796155197053716	3.844062544379727	0.5290594690394713	0.47094053096052874	0.5138512253373222	0.2964177450398663	3.101551908007058	0.6981278292940943	6.397780205176855e-24	1.967150120131192e-23	0.10372149646262085	0.19815067424328503	a_s4:2.879045476955e-01,b_s5:1.406275084403e-01,a_s6:7.155102250932e-02,b_pz8:6.193279523862e-02,a_s5:5.474293019115e-02,b_s3:4.338649017776e-02,b_dzz6:3.478275286853e-02,a_s3:3.331648780592e-02
s0.95_shape_conservative_occ_0.01	fake_drop	dropped	fake_below_occ_cut	9	0.008402275449817847	0.9948824743398724	bond_axis_midbond	1	a_s4	s	0	4	-5.122402117401435e-9	1.44408125168265	1.4440812516776846	2.6325642581978346	0.5000000025764492	0.4999999974235508	0.35755479112513466	0.1837691024435838	2.2615709635709105	0.9039978710648753	1.4958769214707065e-21	4.531610077262325e-22	0.046185134103884334	0.04981699483124017	a_s4:2.171079582101e-01,b_s4:2.171079354965e-01,a_s3:1.516144743241e-01,b_s3:1.516144710952e-01,b_s6:6.339389999903e-02,a_s6:6.339388717191e-02,b_s7:8.503580737985e-03,a_s7:8.503574329889e-03
s0.95_shape_conservative_occ_0.01	fake_drop	dropped	fake_below_occ_cut	10	0.008847773354590045	0.9954704421122974	transverse_bond	1	a_py4	py	1	4	1.106675534969389e-13	2.188036731353989	3.7282130823561874	4.136793927842708	0.5000000000011612	0.49999999999883876	0.4064385352192656	0.16215813480465738	2.0283925782171597	9.436955657179577e-19	0.00933461276039177	0.7442666965886781	4.1784517451050703e-20	0.2463986906509303	a_py4:1.076067255255e-01,b_py4:1.076067255249e-01,a_py6:9.489143936895e-02,b_py6:9.489143936821e-02,a_py3:7.183334712610e-02,b_py3:7.183334712276e-02,a_py5:4.781529189125e-02,b_py5:4.781529189093e-02
s0.95_shape_conservative_occ_0.01	fake_drop	dropped	fake_below_occ_cut	11	0.008847773354590555	0.9954704421123003	transverse_bond	1	a_px4	px	1	4	1.2935122416632658e-14	3.7282130823563495	2.188036731354088	4.136793927842869	0.5000000000001945	0.4999999999998057	0.40643853521933676	0.1621581348047523	2.0283925782180066	5.310230234368493e-18	0.7442666965885325	0.009334612760378993	4.06892830533292e-19	0.2463986906510886	a_px4:1.076067255252e-01,b_px4:1.076067255251e-01,a_px6:9.489143936860e-02,b_px6:9.489143936849e-02,a_px3:7.183334712420e-02,b_px3:7.183334712371e-02,a_px5:4.781529189110e-02,b_px5:4.781529189105e-02
s0.95_shape_conservative_occ_0.03	fake_drop	dropped	fake_below_occ_cut	9	0.008402275449817847	0.9948824743398724	bond_axis_midbond	1	a_s4	s	0	4	-5.122402117401435e-9	1.44408125168265	1.4440812516776846	2.6325642581978346	0.5000000025764492	0.4999999974235508	0.35755479112513466	0.1837691024435838	2.2615709635709105	0.9039978710648753	1.4958769214707065e-21	4.531610077262325e-22	0.046185134103884334	0.04981699483124017	a_s4:2.171079582101e-01,b_s4:2.171079354965e-01,a_s3:1.516144743241e-01,b_s3:1.516144710952e-01,b_s6:6.339389999903e-02,a_s6:6.339388717191e-02,b_s7:8.503580737985e-03,a_s7:8.503574329889e-03
s0.95_shape_conservative_occ_0.03	fake_drop	dropped	fake_below_occ_cut	10	0.008847773354590045	0.9954704421122974	transverse_bond	1	a_py4	py	1	4	1.106675534969389e-13	2.188036731353989	3.7282130823561874	4.136793927842708	0.5000000000011612	0.49999999999883876	0.4064385352192656	0.16215813480465738	2.0283925782171597	9.436955657179577e-19	0.00933461276039177	0.7442666965886781	4.1784517451050703e-20	0.2463986906509303	a_py4:1.076067255255e-01,b_py4:1.076067255249e-01,a_py6:9.489143936895e-02,b_py6:9.489143936821e-02,a_py3:7.183334712610e-02,b_py3:7.183334712276e-02,a_py5:4.781529189125e-02,b_py5:4.781529189093e-02
s0.95_shape_conservative_occ_0.03	fake_drop	dropped	fake_below_occ_cut	11	0.008847773354590555	0.9954704421123003	transverse_bond	1	a_px4	px	1	4	1.2935122416632658e-14	3.7282130823563495	2.188036731354088	4.136793927842869	0.5000000000001945	0.4999999999998057	0.40643853521933676	0.1621581348047523	2.0283925782180066	5.310230234368493e-18	0.7442666965885325	0.009334612760378993	4.06892830533292e-19	0.2463986906510886	a_px4:1.076067255252e-01,b_px4:1.076067255251e-01,a_px6:9.489143936860e-02,b_px6:9.489143936849e-02,a_px3:7.183334712420e-02,b_px3:7.183334712371e-02,a_px5:4.781529189110e-02,b_px5:4.781529189105e-02
s0.95_shape_conservative_occ_0.03	fake_drop	dropped	fake_below_occ_cut	12	0.018508567172108005	0.9975383368647815	bond_axis_midbond	2	b_s5	s	0	5	5.881493731519315e-8	1.6837508270528585	1.6837508270539996	2.5274411455422197	0.4999999669140742	0.5000000330859259	0.40868494209472844	0.19564076046315665	2.5020526170403836	0.42247907013620956	1.4581317444291068e-21	9.587447750723359e-22	0.15313057094211027	0.4243903589216801	b_s5:9.076226766353e-02,a_s5:9.076220512640e-02,b_dzz2:7.861152399728e-02,a_dzz2:7.861152163585e-02,a_pz3:5.677022938592e-02,b_pz3:5.677021271050e-02,b_dyy2:5.084772863649e-02,b_dxx2:5.084772863647e-02
s0.95_shape_conservative_occ_0.03	fake_drop	dropped	fake_below_occ_cut	13	0.021400245021909063	0.9966243669673649	bond_axis_midbond	1	a_dyy6	dyy	2	6	-1.437770858889086e-14	4.294360880301298	4.294360880299497	4.353835530572277	0.5000000000000014	0.49999999999999856	0.6113836675238503	0.376413574461699	3.6268629155555514	4.040220194464762e-20	1.1064462726338973e-23	2.3409576878185005e-23	6.511721035974226e-22	0.9999999999999999	a_dyy6:1.206401209936e-01,b_dxx6:1.206401209931e-01,b_dyy6:1.206401209924e-01,a_dxx6:1.206401209919e-01,a_dyy5:5.032674532172e-02,b_dxx5:5.032674532157e-02,b_dyy5:5.032674531662e-02,a_dxx5:5.032674531647e-02
s0.95_shape_conservative_occ_0.03	fake_drop	dropped	fake_below_occ_cut	14	0.028188770639319512	0.9927992975029042	bond_axis_midbond	2	b_s6	s	0	6	-6.147799596882363e-8	1.5235633080756974	1.5235633080754811	1.8112470509559757	0.49999998397215256	0.5000000160278475	0.3729658796063296	0.1734743423683192	2.1971930231464634	0.880257861843271	4.777448274763727e-22	4.278054848183652e-23	0.010852397489509917	0.10888974066721913	b_s6:1.237555622656e-01,a_s6:1.237555481134e-01,b_s3:1.025436851253e-01,a_s3:1.025436741931e-01,a_s5:1.021685663109e-01,b_s5:1.021685610498e-01,b_s4:6.774812160446e-02,a_s4:6.774811539468e-02
