row_index	local_index	state_x	state_y	state_z	x	y	z	nearest_center_distance	terminal_support_weight	parent_product_weight	parent_minus_terminal_weight	u_direct	row_action	ratio_row_action_over_u_direct	row_residual	residual_abs	residual_sq_fraction_direct_core	residual_sq_fraction_all	analytic_point_potential	analytic_equal_width_gaussian_average	row_action_minus_point	u_direct_minus_point	u_direct_minus_equal_width_average	boundary	core_center	small_weight_q25	local_spacing_x	local_spacing_y	local_spacing_z	local_spacing_min	local_spacing_geom
83	83	8	6	7	0.3073661477337257	-0.30736614773371773	2.6645352591003757e-15	0.43468137473940166	0.18156013972258678	0.18156013972258678	0.0	1.796789891869039	2.1084992803826155	1.1734812678567181	0.056594000131367006	0.056594000131367006	0.02563002816676172	0.025489276551482084	2.1117006496040593	1.7969537676033565	-0.0032013692214438727	-0.3149107577350203	-0.0001638757343174202	false	false	true	0.30736614773372306	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.3073661477337213
84	84	8	6	8	0.3073661477337257	-0.30736614773371773	0.3073661477337257	0.5323737844015298	0.19392010173612328	0.19392010173612328	0.0	1.6303153954149598	1.8124780599146573	1.111734615898252	0.03532500243230463	0.03532500243230463	0.00998556634176592	0.009930728922823547	1.8159922813203293	1.6302013405189706	-0.0035142214056720356	-0.18567688590536946	0.00011405489598925733	false	false	true	0.30736614773372306	0.3073661477337204	0.30736614773372306	0.3073661477337204	0.30736614773372223
85	85	8	6	9	0.3073661477337257	-0.30736614773371773	0.6997875680278121	0.8238024871967891	0.22864369171770005	0.22864369171770005	0.0	1.190426082237644	1.2143177174313966	1.020069818319877	0.0054626716718721435	0.0054626716718721435	0.0002387912986860393	0.00023747993606146092	1.2126893688724811	1.1898450358716273	0.0016283485589154711	-0.02226328663483712	0.0005810463660167464	true	false	false	0.30736614773372306	0.3073661477337204	0.39242142029408633	0.3073661477337204	0.3334429896192469
86	86	8	7	5	0.3073661477337257	2.6645352591003757e-15	-0.6997875680278085	0.764314456973663	0.21407053855325595	0.21407053855325595	0.0	1.2687916533525672	1.3076757151578606	1.0306465302656658	0.008323932051797267	0.008323932051797267	0.0005544537860131757	0.0005514089096879725	1.3054394959555684	1.2682829595332263	0.0022362192022922223	-0.036647842603001246	0.0005086938193408219	true	false	false	0.30736614773372306	0.3073661477337204	0.3924214202940908	0.3073661477337204	0.3334429896192482
87	87	8	7	6	0.3073661477337257	2.6645352591003757e-15	-0.30736614773371773	0.43468137473940166	0.18156013972258675	0.18156013972258675	0.0	1.796789891869039	2.108499280382617	1.1734812678567188	0.056594000131367284	0.056594000131367284	0.02563002816676198	0.025489276551482337	2.1117006496040593	1.7969537676033565	-0.0032013692214425404	-0.3149107577350203	-0.0001638757343174202	false	false	true	0.30736614773372306	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.3073661477337213
88	88	8	7	7	0.3073661477337257	2.6645352591003757e-15	2.6645352591003757e-15	0.3073661477337257	0.16998796948313505	0.16998796948313505	0.0	2.001703484616946	2.5413558491857575	1.2695965554918747	0.09173440967982482	0.09173440967982482	0.06733995807626399	0.06697014935773948	2.541276389102084	2.0020137334157226	7.946008367332169e-5	-0.5395729044851381	-0.00031024879877650235	false	false	true	0.30736614773372306	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.3073661477337213
89	89	8	7	8	0.3073661477337257	2.6645352591003757e-15	0.3073661477337257	0.43468137473940727	0.1815601397225941	0.1815601397225941	0.0	1.7967898918690202	2.108499280382593	1.173481267856718	0.056594000131368616	0.056594000131368616	0.025630028166763186	0.025489276551483538	2.1117006496040407	1.7969537676033471	-0.0032013692214478695	-0.31491075773502053	-0.00016387573432696811	false	false	true	0.30736614773372306	0.3073661477337204	0.30736614773372306	0.3073661477337204	0.30736614773372223
90	90	8	7	9	0.3073661477337257	2.6645352591003757e-15	0.6997875680278121	0.7643144569736662	0.21407053855326247	0.21407053855326247	0.0	1.2687916533525534	1.3076757151578522	1.0306465302656702	0.008323932051798655	0.008323932051798655	0.0005544537860133606	0.0005514089096881564	1.305439495955563	1.2682829595332221	0.0022362192022891136	-0.036647842603009684	0.000508693819331274	true	false	false	0.30736614773372306	0.3073661477337204	0.39242142029408633	0.3073661477337204	0.3334429896192469
91	91	8	8	5	0.3073661477337257	0.3073661477337257	-0.6997875680278085	0.823802487196789	0.22864369171770235	0.22864369171770235	0.0	1.1904260822376471	1.2143177174313953	1.0200698183198733	0.0054626716718712	0.0054626716718712	0.0002387912986859568	0.00023747993606137888	1.2126893688724814	1.1898450358716275	0.0016283485589139168	-0.022263286634834234	0.000581046366019633	true	false	false	0.30736614773372306	0.30736614773372306	0.3924214202940908	0.30736614773372306	0.3334429896192491
92	92	8	8	6	0.3073661477337257	0.3073661477337257	-0.30736614773371773	0.5323737844015298	0.19392010173612326	0.19392010173612326	0.0	1.6303153954149598	1.8124780599146577	1.1117346158982524	0.035325002432304686	0.035325002432304686	0.009985566341765954	0.00993072892282358	1.8159922813203293	1.6302013405189706	-0.0035142214056715915	-0.18567688590536946	0.00011405489598925733	false	false	true	0.30736614773372306	0.30736614773372306	0.3073661477337204	0.3073661477337204	0.30736614773372223
93	93	8	8	7	0.3073661477337257	0.3073661477337257	2.6645352591003757e-15	0.43468137473940727	0.1815601397225941	0.1815601397225941	0.0	1.7967898918690202	2.1084992803825933	1.1734812678567181	0.05659400013136867	0.05659400013136867	0.025630028166763234	0.025489276551483586	2.1117006496040407	1.7969537676033471	-0.0032013692214474254	-0.31491075773502053	-0.00016387573432696811	false	false	true	0.30736614773372306	0.30736614773372306	0.3073661477337204	0.3073661477337204	0.30736614773372223
94	94	8	8	8	0.3073661477337257	0.3073661477337257	0.3073661477337257	0.5323737844015345	0.1939201017361311	0.1939201017361311	0.0	1.6303153954149425	1.812478059914636	1.1117346158982508	0.03532500243230524	0.03532500243230524	0.009985566341766266	0.00993072892282389	1.8159922813203164	1.6302013405189626	-0.0035142214056804733	-0.1856768859053739	0.00011405489597993146	false	false	true	0.30736614773372306	0.30736614773372306	0.30736614773372306	0.30736614773372306	0.30736614773372306
95	95	8	8	9	0.3073661477337257	0.3073661477337257	0.6997875680278121	0.823802487196792	0.2286436917177093	0.2286436917177093	0.0	1.1904260822376338	1.2143177174313888	1.0200698183198793	0.005462671671872921	0.005462671671872921	0.00023879129868610726	0.0002374799360615285	1.212689368872477	1.1898450358716235	0.0016283485589119184	-0.022263286634843116	0.0005810463660103071	true	false	false	0.30736614773372306	0.30736614773372306	0.39242142029408633	0.30736614773372306	0.33344298961924784
96	96	8	9	5	0.3073661477337257	0.6997875680278121	-0.6997875680278085	1.0362814431925456	0.2695849336621965	0.2695849336621965	0.0	0.9622663278431033	0.9661561103820118	1.0040423138858316	0.001048626767712002	0.001048626767712002	8.799341635141378e-6	8.75101856891277e-6	0.9649560395436473	0.9617288671042613	0.0012000708383644865	-0.0026897117005439952	0.0005374607388419772	true	false	false	0.30736614773372306	0.39242142029408633	0.3924214202940908	0.30736614773372306	0.36173218210921254
97	97	8	9	6	0.3073661477337257	0.6997875680278121	-0.30736614773371773	0.8238024871967891	0.22864369171770008	0.22864369171770008	0.0	1.190426082237644	1.2143177174313982	1.0200698183198784	0.005462671671872477	0.005462671671872477	0.00023879129868606842	0.00023747993606148987	1.2126893688724811	1.1898450358716273	0.0016283485589170255	-0.02226328663483712	0.0005810463660167464	true	false	false	0.30736614773372306	0.39242142029408633	0.3073661477337204	0.3073661477337204	0.3334429896192469
98	98	8	9	7	0.3073661477337257	0.6997875680278121	2.6645352591003757e-15	0.7643144569736662	0.2140705385532625	0.2140705385532625	0.0	1.2687916533525534	1.3076757151578517	1.0306465302656698	0.0083239320517986	0.0083239320517986	0.0005544537860133533	0.000551408909688149	1.305439495955563	1.2682829595332221	0.0022362192022886695	-0.036647842603009684	0.000508693819331274	true	false	false	0.30736614773372306	0.39242142029408633	0.3073661477337204	0.3073661477337204	0.3334429896192469
99	99	8	9	8	0.3073661477337257	0.6997875680278121	0.3073661477337257	0.823802487196792	0.22864369171770932	0.22864369171770932	0.0	1.1904260822376338	1.2143177174313897	1.02006981831988	0.005462671671873087	0.005462671671873087	0.0002387912986861218	0.00023747993606154297	1.212689368872477	1.1898450358716235	0.0016283485589128066	-0.022263286634843116	0.0005810463660103071	true	false	false	0.30736614773372306	0.39242142029408633	0.30736614773372306	0.30736614773372306	0.33344298961924784
100	100	8	9	9	0.3073661477337257	0.6997875680278121	0.6997875680278121	1.036281443192548	0.2695849336622047	0.2695849336622047	0.0	0.9622663278430938	0.9661561103820059	1.0040423138858354	0.0010486267677130012	0.0010486267677130012	8.799341635158146e-6	8.751018568929446e-6	0.9649560395436451	0.9617288671042591	0.0012000708383608227	-0.0026897117005512117	0.0005374607388347608	true	false	false	0.30736614773372306	0.39242142029408633	0.39242142029408633	0.30736614773372306	0.3617321821092112
101	101	9	5	5	0.6997875680278121	-0.6997875680278085	-0.6997875680278085	1.2120676223292284	0.31785716855630114	0.31785716855630114	0.0	0.8252330579844298	0.8260372610638894	1.000974516315941	0.0002556217137812955	0.0002556217137812955	5.228821122377358e-7	5.200106170751306e-7	0.8250354486437049	0.8245352689134804	0.0010018124201844891	0.00019760934072488023	0.0006977890709494172	true	false	false	0.39242142029408633	0.3924214202940908	0.3924214202940908	0.39242142029408633	0.39242142029408933
102	102	9	5	6	0.6997875680278121	-0.6997875680278085	-0.30736614773371773	1.0362814431925431	0.26958493366218556	0.26958493366218556	0.0	0.9622663278431102	0.9661561103820179	1.004042313885831	0.00104862676771178	0.00104862676771178	8.79934163513765e-6	8.751018568909063e-6	0.9649560395436496	0.9617288671042635	0.0012000708383682612	-0.0026897117005394433	0.0005374607388466401	true	false	false	0.39242142029408633	0.3924214202940908	0.3073661477337204	0.3073661477337204	0.36173218210921154
103	103	9	5	7	0.6997875680278121	-0.6997875680278085	2.6645352591003757e-15	0.9896490694850142	0.25240229241121054	0.25240229241121054	0.0	1.0057378563924748	1.0116909810834882	1.0059191613929765	0.0015025823190215615	0.0015025823190215615	1.8066950257558076e-5	1.7967732558093117e-5	1.0103830128091733	1.005281874193183	0.0013079682743148968	-0.004645156416698493	0.0004559821992917712	true	false	false	0.39242142029408633	0.3924214202940908	0.3073661477337204	0.3073661477337204	0.36173218210921154
104	104	9	5	8	0.6997875680278121	-0.6997875680278085	0.3073661477337257	1.0362814431925456	0.2695849336621965	0.2695849336621965	0.0	0.9622663278431033	0.9661561103820117	1.0040423138858316	0.0010486267677119465	0.0010486267677119465	8.799341635140447e-6	8.751018568911843e-6	0.9649560395436473	0.9617288671042613	0.0012000708383643754	-0.0026897117005439952	0.0005374607388419772	true	false	false	0.39242142029408633	0.3924214202940908	0.30736614773372306	0.30736614773372306	0.36173218210921254
105	105	9	5	9	0.6997875680278121	-0.6997875680278085	0.6997875680278121	1.2120676223292304	0.3178571685563108	0.3178571685563108	0.0	0.8252330579844226	0.8260372610638874	1.0009745163159471	0.00025562171378296084	0.00025562171378296084	5.228821122445488e-7	5.200106170819062e-7	0.8250354486437036	0.8245352689134791	0.001001812420183823	0.00019760934071899605	0.000697789070943533	true	false	false	0.39242142029408633	0.3924214202940908	0.39242142029408633	0.39242142029408633	0.39242142029408783
106	106	9	6	5	0.6997875680278121	-0.30736614773371773	-0.6997875680278085	1.0362814431925431	0.2695849336621856	0.2695849336621856	0.0	0.9622663278431102	0.9661561103820177	1.0040423138858308	0.0010486267677117245	0.0010486267677117245	8.79934163513672e-6	8.751018568908136e-6	0.9649560395436496	0.9617288671042635	0.0012000708383680392	-0.0026897117005394433	0.0005374607388466401	true	false	false	0.39242142029408633	0.3073661477337204	0.3924214202940908	0.3073661477337204	0.36173218210921154
107	107	9	6	6	0.6997875680278121	-0.30736614773371773	-0.30736614773371773	0.8238024871967861	0.2286436917176908	0.2286436917176908	0.0	1.1904260822376536	1.2143177174314064	1.020069818319877	0.005462671671871977	0.005462671671871977	0.00023879129868602475	0.00023747993606144645	1.2126893688724856	1.189845035871631	0.0016283485589208002	-0.022263286634832014	0.0005810463660225196	true	false	false	0.39242142029408633	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.3334429896192459
108	108	9	6	7	0.6997875680278121	-0.30736614773371773	2.6645352591003757e-15	0.764314456973663	0.21407053855325384	0.21407053855325384	0.0	1.2687916533525643	1.3076757151578624	1.0306465302656695	0.008323932051798155	0.008323932051798155	0.0005544537860132942	0.0005514089096880902	1.3054394959555684	1.2682829595332263	0.0022362192022939986	-0.03664784260300413	0.0005086938193379353	true	false	false	0.39242142029408633	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.3334429896192459
109	109	9	6	8	0.6997875680278121	-0.30736614773371773	0.3073661477337257	0.8238024871967892	0.22864369171770008	0.22864369171770008	0.0	1.190426082237644	1.2143177174313986	1.0200698183198789	0.005462671671872588	0.005462671671872588	0.00023879129868607812	0.00023747993606149955	1.2126893688724811	1.1898450358716273	0.0016283485589174695	-0.02226328663483712	0.0005810463660167464	true	false	false	0.39242142029408633	0.3073661477337204	0.30736614773372306	0.3073661477337204	0.3334429896192469
110	110	9	6	9	0.6997875680278121	-0.30736614773371773	0.6997875680278121	1.0362814431925456	0.26958493366219377	0.26958493366219377	0.0	0.9622663278431006	0.9661561103820125	1.0040423138858354	0.0010486267677129457	0.0010486267677129457	8.799341635157215e-6	8.75101856892852e-6	0.9649560395436473	0.9617288671042613	0.0012000708383652636	-0.0026897117005466598	0.0005374607388393127	true	false	false	0.39242142029408633	0.3073661477337204	0.39242142029408633	0.3073661477337204	0.36173218210921015
111	111	9	7	5	0.6997875680278121	2.6645352591003757e-15	-0.6997875680278085	0.9896490694850142	0.25240229241121054	0.25240229241121054	0.0	1.0057378563924748	1.0116909810834882	1.0059191613929765	0.0015025823190215615	0.0015025823190215615	1.8066950257558076e-5	1.7967732558093117e-5	1.0103830128091733	1.005281874193183	0.0013079682743148968	-0.004645156416698493	0.0004559821992917712	true	false	false	0.39242142029408633	0.3073661477337204	0.3924214202940908	0.3073661477337204	0.36173218210921154
112	112	9	7	6	0.6997875680278121	2.6645352591003757e-15	-0.30736614773371773	0.764314456973663	0.2140705385532538	0.2140705385532538	0.0	1.2687916533525643	1.307675715157861	1.0306465302656684	0.008323932051797878	0.008323932051797878	0.0005544537860132572	0.0005514089096880535	1.3054394959555684	1.2682829595332263	0.0022362192022926664	-0.03664784260300413	0.0005086938193379353	true	false	false	0.39242142029408633	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.3334429896192459
113	113	9	7	7	0.6997875680278121	2.6645352591003757e-15	2.6645352591003757e-15	0.6997875680278121	0.20042624020024263	0.20042624020024263	0.0	1.3611997796398192	1.425250704486399	1.0470547569905777	0.012837486048348279	0.012837486048348279	0.0013187676032563643	0.001311525368908081	1.4216832604918397	1.3607237317274465	0.0035674439945592162	-0.06048348085202049	0.00047604791237265687	true	false	true	0.39242142029408633	0.3073661477337204	0.3073661477337204	0.3073661477337204	0.3334429896192459
114	114	9	7	8	0.6997875680278121	2.6645352591003757e-15	0.3073661477337257	0.7643144569736662	0.21407053855326247	0.21407053855326247	0.0	1.2687916533525532	1.3076757151578502	1.0306465302656689	0.008323932051798266	0.008323932051798266	0.0005544537860133089	0.0005514089096881049	1.305439495955563	1.2682829595332221	0.0022362192022871152	-0.036647842603009906	0.000508693819331052	true	false	false	0.39242142029408633	0.3073661477337204	0.30736614773372306	0.3073661477337204	0.3334429896192469
115	115	9	7	9	0.6997875680278121	2.6645352591003757e-15	0.6997875680278121	0.9896490694850167	0.2524022924112182	0.2524022924112182	0.0	1.005737856392465	1.011690981083482	1.00591916139298	0.0015025823190225052	0.0015025823190225052	1.806695025758077e-5	1.7967732558115686e-5	1.0103830128091709	1.0052818741931806	0.001307968274311122	-0.00464515641670582	0.0004559821992844437	true	false	false	0.39242142029408633	0.3073661477337204	0.39242142029408633	0.3073661477337204	0.36173218210921015
116	116	9	8	5	0.6997875680278121	0.3073661477337257	-0.6997875680278085	1.0362814431925456	0.2695849336621965	0.2695849336621965	0.0	0.9622663278431033	0.9661561103820118	1.0040423138858316	0.001048626767712002	0.001048626767712002	8.799341635141378e-6	8.75101856891277e-6	0.9649560395436473	0.9617288671042613	0.0012000708383644865	-0.0026897117005439952	0.0005374607388419772	true	false	false	0.39242142029408633	0.30736614773372306	0.3924214202940908	0.30736614773372306	0.36173218210921254
117	117	9	8	6	0.6997875680278121	0.3073661477337257	-0.30736614773371773	0.8238024871967891	0.22864369171770008	0.22864369171770008	0.0	1.190426082237644	1.214317717431397	1.0200698183198775	0.005462671671872199	0.005462671671872199	0.00023879129868604416	0.00023747993606146575	1.2126893688724811	1.1898450358716273	0.0016283485589159152	-0.02226328663483712	0.0005810463660167464	true	false	false	0.39242142029408633	0.30736614773372306	0.3073661477337204	0.3073661477337204	0.3334429896192469
118	118	9	8	7	0.6997875680278121	0.3073661477337257	2.6645352591003757e-15	0.7643144569736662	0.2140705385532625	0.2140705385532625	0.0	1.2687916533525532	1.3076757151578497	1.0306465302656684	0.008323932051798155	0.008323932051798155	0.0005544537860132942	0.0005514089096880902	1.305439495955563	1.2682829595332221	0.002236219202286671	-0.036647842603009906	0.000508693819331052	true	false	false	0.39242142029408633	0.30736614773372306	0.3073661477337204	0.3073661477337204	0.3334429896192469
119	119	9	8	8	0.6997875680278121	0.3073661477337257	0.3073661477337257	0.823802487196792	0.22864369171770932	0.22864369171770932	0.0	1.1904260822376336	1.2143177174313888	1.0200698183198795	0.005462671671872976	0.005462671671872976	0.0002387912986861121	0.00023747993606153332	1.212689368872477	1.1898450358716235	0.0016283485589119184	-0.022263286634843338	0.0005810463660100851	true	false	false	0.39242142029408633	0.30736614773372306	0.30736614773372306	0.30736614773372306	0.33344298961924784
120	120	9	8	9	0.6997875680278121	0.3073661477337257	0.6997875680278121	1.036281443192548	0.2695849336622047	0.2695849336622047	0.0	0.9622663278430938	0.9661561103820067	1.0040423138858363	0.0010486267677132233	0.0010486267677132233	8.799341635161873e-6	8.751018568933153e-6	0.9649560395436451	0.9617288671042591	0.0012000708383615999	-0.0026897117005512117	0.0005374607388347608	true	false	false	0.39242142029408633	0.30736614773372306	0.39242142029408633	0.30736614773372306	0.3617321821092112
121	121	9	9	5	0.6997875680278121	0.6997875680278121	-0.6997875680278085	1.2120676223292304	0.3178571685563108	0.3178571685563108	0.0	0.8252330579844226	0.8260372610638875	1.0009745163159474	0.00025562171378301635	0.00025562171378301635	5.228821122447759e-7	5.200106170821321e-7	0.8250354486437036	0.8245352689134791	0.001001812420183934	0.00019760934071899605	0.000697789070943533	true	false	false	0.39242142029408633	0.39242142029408633	0.3924214202940908	0.39242142029408633	0.39242142029408783
122	122	9	9	6	0.6997875680278121	0.6997875680278121	-0.30736614773371773	1.0362814431925456	0.26958493366219377	0.26958493366219377	0.0	0.9622663278431006	0.9661561103820121	1.0040423138858348	0.0010486267677128347	0.0010486267677128347	8.799341635155351e-6	8.751018568926666e-6	0.9649560395436473	0.9617288671042613	0.0012000708383648195	-0.0026897117005466598	0.0005374607388393127	true	false	false	0.39242142029408633	0.39242142029408633	0.3073661477337204	0.3073661477337204	0.36173218210921015
123	123	9	9	7	0.6997875680278121	0.6997875680278121	2.6645352591003757e-15	0.9896490694850167	0.2524022924112182	0.2524022924112182	0.0	1.0057378563924648	1.0116909810834829	1.0059191613929812	0.0015025823190227827	0.0015025823190227827	1.8066950257587444e-5	1.7967732558122326e-5	1.0103830128091709	1.0052818741931806	0.0013079682743120102	-0.004645156416706042	0.0004559821992842217	true	false	false	0.39242142029408633	0.39242142029408633	0.3073661477337204	0.3073661477337204	0.36173218210921015
124	124	9	9	8	0.6997875680278121	0.6997875680278121	0.3073661477337257	1.036281443192548	0.2695849336622047	0.2695849336622047	0.0	0.9622663278430938	0.9661561103820057	1.0040423138858352	0.0010486267677129457	0.0010486267677129457	8.799341635157215e-6	8.75101856892852e-6	0.9649560395436451	0.9617288671042591	0.0012000708383606007	-0.0026897117005512117	0.0005374607388347608	true	false	false	0.39242142029408633	0.39242142029408633	0.30736614773372306	0.30736614773372306	0.3617321821092112
125	125	9	9	9	0.6997875680278121	0.6997875680278121	0.6997875680278121	1.2120676223292326	0.31785716855632046	0.31785716855632046	0.0	0.8252330579844156	0.826037261063885	1.0009745163159527	0.0002556217137844041	0.0002556217137844041	5.228821122504535e-7	5.200106170877784e-7	0.825035448643702	0.8245352689134775	0.0010018124201829348	0.00019760934071355596	0.000697789070938093	true	false	false	0.39242142029408633	0.39242142029408633	0.39242142029408633	0.39242142029408633	0.39242142029408633
